loan_id,image_type,path,relative_path,size_bytes,width,height,status,error,split,predicted_type,confidence
loan_3027,face_signing,D:\GitHub\jinchuang\data\loan_3027\face_signing.jpg,loan_3027\face_signing.jpg,144814,1024,1024,ok,,train,face_signing,0.9988696
loan_3028,face_signing,D:\GitHub\jinchuang\data\loan_3028\face_signing.jpg,loan_3028\face_signing.jpg,128934,1024,1024,ok,,train,face_signing,0.99852943
loan_3029,face_signing,D:\GitHub\jinchuang\data\loan_3029\face_signing.jpg,loan_3029\face_signing.jpg,141832,1024,1024,ok,,train,face_signing,0.99820876
loan_3030,face_signing,D:\GitHub\jinchuang\data\loan_3030\face_signing.jpg,loan_3030\face_signing.jpg,136660,1024,1024,ok,,train,face_signing,0.9981554
loan_3031,face_signing,D:\GitHub\jinchuang\data\loan_3031\face_signing.jpg,loan_3031\face_signing.jpg,139431,1024,1024,ok,,train,face_signing,0.998757
loan_3032,face_signing,D:\GitHub\jinchuang\data\loan_3032\face_signing.jpg,loan_3032\face_signing.jpg,142364,1024,1024,ok,,val,face_signing,0.9979042
loan_3033,face_signing,D:\GitHub\jinchuang\data\loan_3033\face_signing.jpg,loan_3033\face_signing.jpg,138021,1024,1024,ok,,test,face_signing,0.99889344
loan_3034,face_signing,D:\GitHub\jinchuang\data\loan_3034\face_signing.jpg,loan_3034\face_signing.jpg,140750,1024,1024,ok,,train,face_signing,0.99881434
loan_3035,face_signing,D:\GitHub\jinchuang\data\loan_3035\face_signing.jpg,loan_3035\face_signing.jpg,137722,1024,1024,ok,,train,face_signing,0.99854773
loan_3036,face_signing,D:\GitHub\jinchuang\data\loan_3036\face_signing.jpg,loan_3036\face_signing.jpg,142867,1024,1024,ok,,train,face_signing,0.99900776
loan_3037,face_signing,D:\GitHub\jinchuang\data\loan_3037\face_signing.jpg,loan_3037\face_signing.jpg,129963,1024,1024,ok,,test,face_signing,0.9988172
loan_3038,face_signing,D:\GitHub\jinchuang\data\loan_3038\face_signing.jpg,loan_3038\face_signing.jpg,137029,1024,1024,ok,,train,face_signing,0.9992526
loan_3039,face_signing,D:\GitHub\jinchuang\data\loan_3039\face_signing.jpg,loan_3039\face_signing.jpg,139833,1024,1024,ok,,train,face_signing,0.9989711
loan_3040,face_signing,D:\GitHub\jinchuang\data\loan_3040\face_signing.jpg,loan_3040\face_signing.jpg,139688,1024,1024,ok,,test,face_signing,0.998467
loan_3041,face_signing,D:\GitHub\jinchuang\data\loan_3041\face_signing.jpg,loan_3041\face_signing.jpg,133096,1024,1024,ok,,test,face_signing,0.998331
loan_3042,face_signing,D:\GitHub\jinchuang\data\loan_3042\face_signing.jpg,loan_3042\face_signing.jpg,135729,1024,1024,ok,,train,face_signing,0.9990872
loan_3043,face_signing,D:\GitHub\jinchuang\data\loan_3043\face_signing.jpg,loan_3043\face_signing.jpg,141131,1024,1024,ok,,val,face_signing,0.99845266
loan_3044,face_signing,D:\GitHub\jinchuang\data\loan_3044\face_signing.jpg,loan_3044\face_signing.jpg,117637,1024,1024,ok,,train,face_signing,0.99933475
loan_3045,face_signing,D:\GitHub\jinchuang\data\loan_3045\face_signing.jpg,loan_3045\face_signing.jpg,136092,1024,1024,ok,,train,face_signing,0.99768686
loan_3046,face_signing,D:\GitHub\jinchuang\data\loan_3046\face_signing.jpg,loan_3046\face_signing.jpg,121750,1024,1024,ok,,train,face_signing,0.99838483
loan_3047,face_signing,D:\GitHub\jinchuang\data\loan_3047\face_signing.jpg,loan_3047\face_signing.jpg,142407,1024,1024,ok,,val,face_signing,0.9991486
loan_3048,face_signing,D:\GitHub\jinchuang\data\loan_3048\face_signing.jpg,loan_3048\face_signing.jpg,96348,1024,1024,ok,,train,face_signing,0.9979235
loan_3049,face_signing,D:\GitHub\jinchuang\data\loan_3049\face_signing.jpg,loan_3049\face_signing.jpg,143165,1024,1024,ok,,train,face_signing,0.99863964
loan_3050,face_signing,D:\GitHub\jinchuang\data\loan_3050\face_signing.jpg,loan_3050\face_signing.jpg,124297,1024,1024,ok,,train,face_signing,0.9961106
loan_3051,face_signing,D:\GitHub\jinchuang\data\loan_3051\face_signing.jpg,loan_3051\face_signing.jpg,136673,1024,1024,ok,,train,face_signing,0.997724
loan_3052,face_signing,D:\GitHub\jinchuang\data\loan_3052\face_signing.jpg,loan_3052\face_signing.jpg,197059,1024,1024,ok,,train,face_signing,0.99753606
loan_3053,face_signing,D:\GitHub\jinchuang\data\loan_3053\face_signing.jpg,loan_3053\face_signing.jpg,125881,1024,1024,ok,,train,face_signing,0.9990478
loan_3054,face_signing,D:\GitHub\jinchuang\data\loan_3054\face_signing.jpg,loan_3054\face_signing.jpg,129460,1024,1024,ok,,train,face_signing,0.99908125
loan_3055,face_signing,D:\GitHub\jinchuang\data\loan_3055\face_signing.jpg,loan_3055\face_signing.jpg,151064,1024,1024,ok,,train,face_signing,0.99862254
loan_3056,face_signing,D:\GitHub\jinchuang\data\loan_3056\face_signing.jpg,loan_3056\face_signing.jpg,114177,1024,1024,ok,,val,face_signing,0.9980963
loan_3057,face_signing,D:\GitHub\jinchuang\data\loan_3057\face_signing.jpg,loan_3057\face_signing.jpg,140153,1024,1024,ok,,train,face_signing,0.9962812
loan_3058,face_signing,D:\GitHub\jinchuang\data\loan_3058\face_signing.jpg,loan_3058\face_signing.jpg,134396,1024,1024,ok,,train,face_signing,0.9967534
loan_3059,face_signing,D:\GitHub\jinchuang\data\loan_3059\face_signing.jpg,loan_3059\face_signing.jpg,146936,1024,1024,ok,,train,face_signing,0.99633837
loan_3060,face_signing,D:\GitHub\jinchuang\data\loan_3060\face_signing.jpg,loan_3060\face_signing.jpg,114035,1024,1024,ok,,train,face_signing,0.9983341
loan_3061,face_signing,D:\GitHub\jinchuang\data\loan_3061\face_signing.jpg,loan_3061\face_signing.jpg,127279,1024,1024,ok,,train,face_signing,0.9982665
loan_3062,face_signing,D:\GitHub\jinchuang\data\loan_3062\face_signing.jpg,loan_3062\face_signing.jpg,133319,1024,1024,ok,,val,face_signing,0.9972698
loan_3063,face_signing,D:\GitHub\jinchuang\data\loan_3063\face_signing.jpg,loan_3063\face_signing.jpg,132050,1024,1024,ok,,train,face_signing,0.9955205
loan_3064,face_signing,D:\GitHub\jinchuang\data\loan_3064\face_signing.jpg,loan_3064\face_signing.jpg,143722,1024,1024,ok,,test,face_signing,0.99848676
loan_3065,face_signing,D:\GitHub\jinchuang\data\loan_3065\face_signing.jpg,loan_3065\face_signing.jpg,124580,1024,1024,ok,,test,face_signing,0.9947807
loan_3066,face_signing,D:\GitHub\jinchuang\data\loan_3066\face_signing.jpg,loan_3066\face_signing.jpg,132104,1024,1024,ok,,train,face_signing,0.9964617
loan_3067,face_signing,D:\GitHub\jinchuang\data\loan_3067\face_signing.jpg,loan_3067\face_signing.jpg,155498,1024,1024,ok,,train,face_signing,0.9983224
loan_3068,face_signing,D:\GitHub\jinchuang\data\loan_3068\face_signing.jpg,loan_3068\face_signing.jpg,136690,1024,1024,ok,,train,face_signing,0.9969458
loan_3069,face_signing,D:\GitHub\jinchuang\data\loan_3069\face_signing.jpg,loan_3069\face_signing.jpg,119017,1024,1024,ok,,val,face_signing,0.99775237
loan_3070,face_signing,D:\GitHub\jinchuang\data\loan_3070\face_signing.jpg,loan_3070\face_signing.jpg,134926,1024,1024,ok,,test,face_signing,0.9975061
loan_3071,face_signing,D:\GitHub\jinchuang\data\loan_3071\face_signing.jpg,loan_3071\face_signing.jpg,120781,1024,1024,ok,,train,face_signing,0.99855655
loan_3072,face_signing,D:\GitHub\jinchuang\data\loan_3072\face_signing.jpg,loan_3072\face_signing.jpg,136363,1024,1024,ok,,train,face_signing,0.99825245
loan_3073,face_signing,D:\GitHub\jinchuang\data\loan_3073\face_signing.jpg,loan_3073\face_signing.jpg,147988,1024,1024,ok,,train,face_signing,0.99924624
loan_3074,face_signing,D:\GitHub\jinchuang\data\loan_3074\face_signing.jpg,loan_3074\face_signing.jpg,153437,1024,1024,ok,,val,face_signing,0.99847525
loan_3075,face_signing,D:\GitHub\jinchuang\data\loan_3075\face_signing.jpg,loan_3075\face_signing.jpg,142136,1024,1024,ok,,train,face_signing,0.99510795
loan_3076,face_signing,D:\GitHub\jinchuang\data\loan_3076\face_signing.jpg,loan_3076\face_signing.jpg,112820,1024,1024,ok,,val,face_signing,0.99735117
loan_3077,face_signing,D:\GitHub\jinchuang\data\loan_3077\face_signing.jpg,loan_3077\face_signing.jpg,176130,1024,1024,ok,,val,face_signing,0.9982249
loan_3078,face_signing,D:\GitHub\jinchuang\data\loan_3078\face_signing.jpg,loan_3078\face_signing.jpg,148863,1024,1024,ok,,train,face_signing,0.99718165
loan_3079,face_signing,D:\GitHub\jinchuang\data\loan_3079\face_signing.jpg,loan_3079\face_signing.jpg,140495,1024,1024,ok,,train,face_signing,0.999255
loan_3080,face_signing,D:\GitHub\jinchuang\data\loan_3080\face_signing.jpg,loan_3080\face_signing.jpg,112899,1024,1024,ok,,test,face_signing,0.9963445
loan_3081,face_signing,D:\GitHub\jinchuang\data\loan_3081\face_signing.jpg,loan_3081\face_signing.jpg,144108,1024,1024,ok,,val,face_signing,0.99899966
loan_3082,face_signing,D:\GitHub\jinchuang\data\loan_3082\face_signing.jpg,loan_3082\face_signing.jpg,141404,1024,1024,ok,,train,face_signing,0.9988644
loan_3083,face_signing,D:\GitHub\jinchuang\data\loan_3083\face_signing.jpg,loan_3083\face_signing.jpg,119981,1024,1024,ok,,train,face_signing,0.9988902
loan_3084,face_signing,D:\GitHub\jinchuang\data\loan_3084\face_signing.jpg,loan_3084\face_signing.jpg,135181,1024,1024,ok,,val,face_signing,0.9989209
loan_3085,face_signing,D:\GitHub\jinchuang\data\loan_3085\face_signing.jpg,loan_3085\face_signing.jpg,118683,1024,1024,ok,,train,face_signing,0.9986981
loan_3086,face_signing,D:\GitHub\jinchuang\data\loan_3086\face_signing.jpg,loan_3086\face_signing.jpg,150473,1024,1024,ok,,train,face_signing,0.9988248
loan_3087,face_signing,D:\GitHub\jinchuang\data\loan_3087\face_signing.jpg,loan_3087\face_signing.jpg,139822,1024,1024,ok,,test,face_signing,0.9978483
loan_3088,face_signing,D:\GitHub\jinchuang\data\loan_3088\face_signing.jpg,loan_3088\face_signing.jpg,142203,1024,1024,ok,,train,face_signing,0.99664813
loan_3089,face_signing,D:\GitHub\jinchuang\data\loan_3089\face_signing.jpg,loan_3089\face_signing.jpg,117646,1024,1024,ok,,train,face_signing,0.9988452
loan_3090,face_signing,D:\GitHub\jinchuang\data\loan_3090\face_signing.jpg,loan_3090\face_signing.jpg,129742,1024,1024,ok,,val,face_signing,0.9963903
loan_3091,face_signing,D:\GitHub\jinchuang\data\loan_3091\face_signing.jpg,loan_3091\face_signing.jpg,133982,1024,1024,ok,,train,face_signing,0.9985606
loan_3092,face_signing,D:\GitHub\jinchuang\data\loan_3092\face_signing.jpg,loan_3092\face_signing.jpg,156445,1024,1024,ok,,train,face_signing,0.996842
loan_3093,face_signing,D:\GitHub\jinchuang\data\loan_3093\face_signing.jpg,loan_3093\face_signing.jpg,137356,1024,1024,ok,,val,face_signing,0.9978573
loan_3094,face_signing,D:\GitHub\jinchuang\data\loan_3094\face_signing.jpg,loan_3094\face_signing.jpg,136643,1024,1024,ok,,test,face_signing,0.9987915
loan_3095,face_signing,D:\GitHub\jinchuang\data\loan_3095\face_signing.jpg,loan_3095\face_signing.jpg,124351,1024,1024,ok,,train,face_signing,0.99895394
loan_3096,face_signing,D:\GitHub\jinchuang\data\loan_3096\face_signing.jpg,loan_3096\face_signing.jpg,147100,1024,1024,ok,,train,face_signing,0.9978582
loan_3097,face_signing,D:\GitHub\jinchuang\data\loan_3097\face_signing.jpg,loan_3097\face_signing.jpg,109681,1024,1024,ok,,train,face_signing,0.99718285
loan_3098,face_signing,D:\GitHub\jinchuang\data\loan_3098\face_signing.jpg,loan_3098\face_signing.jpg,155740,1024,1024,ok,,train,face_signing,0.9963995
loan_3099,face_signing,D:\GitHub\jinchuang\data\loan_3099\face_signing.jpg,loan_3099\face_signing.jpg,128482,1024,1024,ok,,train,face_signing,0.9972076
loan_3100,face_signing,D:\GitHub\jinchuang\data\loan_3100\face_signing.jpg,loan_3100\face_signing.jpg,118963,1024,1024,ok,,train,face_signing,0.9988778
loan_3101,face_signing,D:\GitHub\jinchuang\data\loan_3101\face_signing.jpg,loan_3101\face_signing.jpg,168444,1024,1024,ok,,test,face_signing,0.9975184
loan_3102,face_signing,D:\GitHub\jinchuang\data\loan_3102\face_signing.jpg,loan_3102\face_signing.jpg,156089,1024,1024,ok,,train,face_signing,0.99801767
loan_3103,face_signing,D:\GitHub\jinchuang\data\loan_3103\face_signing.jpg,loan_3103\face_signing.jpg,128427,1024,1024,ok,,train,face_signing,0.99808866
loan_3104,face_signing,D:\GitHub\jinchuang\data\loan_3104\face_signing.jpg,loan_3104\face_signing.jpg,136754,1024,1024,ok,,train,face_signing,0.9930021
loan_3105,face_signing,D:\GitHub\jinchuang\data\loan_3105\face_signing.jpg,loan_3105\face_signing.jpg,122563,1024,1024,ok,,train,face_signing,0.99743736
loan_3106,face_signing,D:\GitHub\jinchuang\data\loan_3106\face_signing.jpg,loan_3106\face_signing.jpg,132390,1024,1024,ok,,val,face_signing,0.99754333
loan_3107,face_signing,D:\GitHub\jinchuang\data\loan_3107\face_signing.jpg,loan_3107\face_signing.jpg,147546,1024,1024,ok,,train,face_signing,0.9989108
loan_3108,face_signing,D:\GitHub\jinchuang\data\loan_3108\face_signing.jpg,loan_3108\face_signing.jpg,155569,1024,1024,ok,,train,face_signing,0.9987363
loan_3109,face_signing,D:\GitHub\jinchuang\data\loan_3109\face_signing.jpg,loan_3109\face_signing.jpg,145470,1024,1024,ok,,test,face_signing,0.99845433
loan_3110,face_signing,D:\GitHub\jinchuang\data\loan_3110\face_signing.jpg,loan_3110\face_signing.jpg,152543,1024,1024,ok,,train,face_signing,0.99531233
loan_3111,face_signing,D:\GitHub\jinchuang\data\loan_3111\face_signing.jpg,loan_3111\face_signing.jpg,153361,1024,1024,ok,,val,face_signing,0.9988016
loan_3112,face_signing,D:\GitHub\jinchuang\data\loan_3112\face_signing.jpg,loan_3112\face_signing.jpg,129047,1024,1024,ok,,train,face_signing,0.9977048
loan_3113,face_signing,D:\GitHub\jinchuang\data\loan_3113\face_signing.jpg,loan_3113\face_signing.jpg,109574,1024,1024,ok,,test,face_signing,0.9985733
loan_3114,face_signing,D:\GitHub\jinchuang\data\loan_3114\face_signing.jpg,loan_3114\face_signing.jpg,118435,1024,1024,ok,,test,face_signing,0.99884343
loan_3115,face_signing,D:\GitHub\jinchuang\data\loan_3115\face_signing.jpg,loan_3115\face_signing.jpg,147652,1024,1024,ok,,train,face_signing,0.9976404
loan_3116,face_signing,D:\GitHub\jinchuang\data\loan_3116\face_signing.jpg,loan_3116\face_signing.jpg,135040,1024,1024,ok,,test,face_signing,0.998694
loan_3117,face_signing,D:\GitHub\jinchuang\data\loan_3117\face_signing.jpg,loan_3117\face_signing.jpg,101503,1024,1024,ok,,train,face_signing,0.98696196
loan_3118,face_signing,D:\GitHub\jinchuang\data\loan_3118\face_signing.jpg,loan_3118\face_signing.jpg,133487,1024,1024,ok,,val,face_signing,0.98837864
loan_3119,face_signing,D:\GitHub\jinchuang\data\loan_3119\face_signing.jpg,loan_3119\face_signing.jpg,120909,1024,1024,ok,,train,face_signing,0.9953062
loan_3120,face_signing,D:\GitHub\jinchuang\data\loan_3120\face_signing.jpg,loan_3120\face_signing.jpg,117454,1024,1024,ok,,train,face_signing,0.9940328
loan_3121,face_signing,D:\GitHub\jinchuang\data\loan_3121\face_signing.jpg,loan_3121\face_signing.jpg,138324,1024,1024,ok,,train,face_signing,0.9987344
loan_3122,face_signing,D:\GitHub\jinchuang\data\loan_3122\face_signing.jpg,loan_3122\face_signing.jpg,111465,1024,1024,ok,,val,face_signing,0.9839458
loan_3123,face_signing,D:\GitHub\jinchuang\data\loan_3123\face_signing.jpg,loan_3123\face_signing.jpg,130101,1024,1024,ok,,train,face_signing,0.99870026
loan_3124,face_signing,D:\GitHub\jinchuang\data\loan_3124\face_signing.jpg,loan_3124\face_signing.jpg,98109,1024,1024,ok,,test,face_signing,0.98124456
loan_3125,face_signing,D:\GitHub\jinchuang\data\loan_3125\face_signing.jpg,loan_3125\face_signing.jpg,98047,1024,1024,ok,,train,face_signing,0.9742201
loan_3126,face_signing,D:\GitHub\jinchuang\data\loan_3126\face_signing.jpg,loan_3126\face_signing.jpg,87515,1024,1024,ok,,val,face_signing,0.993109
loan_3127,face_signing,D:\GitHub\jinchuang\data\loan_3127\face_signing.jpg,loan_3127\face_signing.jpg,145317,1024,1024,ok,,test,face_signing,0.99615544
loan_3128,face_signing,D:\GitHub\jinchuang\data\loan_3128\face_signing.jpg,loan_3128\face_signing.jpg,96002,1024,1024,ok,,train,face_signing,0.9876074
loan_3129,face_signing,D:\GitHub\jinchuang\data\loan_3129\face_signing.jpg,loan_3129\face_signing.jpg,122002,1024,1024,ok,,train,face_signing,0.987211
loan_3130,face_signing,D:\GitHub\jinchuang\data\loan_3130\face_signing.jpg,loan_3130\face_signing.jpg,136653,1024,1024,ok,,train,face_signing,0.9979722
loan_3131,face_signing,D:\GitHub\jinchuang\data\loan_3131\face_signing.jpg,loan_3131\face_signing.jpg,136773,1024,1024,ok,,train,face_signing,0.99735653
loan_3132,face_signing,D:\GitHub\jinchuang\data\loan_3132\face_signing.jpg,loan_3132\face_signing.jpg,99554,1024,1024,ok,,val,face_signing,0.99396694
loan_3133,face_signing,D:\GitHub\jinchuang\data\loan_3133\face_signing.jpg,loan_3133\face_signing.jpg,130143,1024,1024,ok,,train,face_signing,0.9970198
loan_3134,face_signing,D:\GitHub\jinchuang\data\loan_3134\face_signing.jpg,loan_3134\face_signing.jpg,106098,1024,1024,ok,,train,face_signing,0.99134433
loan_3135,face_signing,D:\GitHub\jinchuang\data\loan_3135\face_signing.jpg,loan_3135\face_signing.jpg,122806,1024,1024,ok,,train,face_signing,0.99881846
loan_3136,face_signing,D:\GitHub\jinchuang\data\loan_3136\face_signing.jpg,loan_3136\face_signing.jpg,118573,1024,1024,ok,,val,face_signing,0.9785446
loan_3137,face_signing,D:\GitHub\jinchuang\data\loan_3137\face_signing.jpg,loan_3137\face_signing.jpg,137514,1024,1024,ok,,test,face_signing,0.99863905
loan_3138,face_signing,D:\GitHub\jinchuang\data\loan_3138\face_signing.jpg,loan_3138\face_signing.jpg,172633,1024,1024,ok,,train,face_signing,0.9973105
loan_3139,face_signing,D:\GitHub\jinchuang\data\loan_3139\face_signing.jpg,loan_3139\face_signing.jpg,124847,1024,1024,ok,,train,face_signing,0.99845755
loan_3140,face_signing,D:\GitHub\jinchuang\data\loan_3140\face_signing.jpg,loan_3140\face_signing.jpg,130715,1024,1024,ok,,train,face_signing,0.99863285
loan_3141,face_signing,D:\GitHub\jinchuang\data\loan_3141\face_signing.jpg,loan_3141\face_signing.jpg,139746,1024,1024,ok,,train,face_signing,0.99871373
loan_3142,face_signing,D:\GitHub\jinchuang\data\loan_3142\face_signing.jpg,loan_3142\face_signing.jpg,142248,1024,1024,ok,,val,face_signing,0.99858594
loan_3143,face_signing,D:\GitHub\jinchuang\data\loan_3143\face_signing.jpg,loan_3143\face_signing.jpg,122486,1024,1024,ok,,train,face_signing,0.9981248
loan_3144,face_signing,D:\GitHub\jinchuang\data\loan_3144\face_signing.jpg,loan_3144\face_signing.jpg,129323,1024,1024,ok,,train,face_signing,0.9962754
loan_3145,face_signing,D:\GitHub\jinchuang\data\loan_3145\face_signing.jpg,loan_3145\face_signing.jpg,115944,1024,1024,ok,,train,face_signing,0.997758
loan_3146,face_signing,D:\GitHub\jinchuang\data\loan_3146\face_signing.jpg,loan_3146\face_signing.jpg,131939,1024,1024,ok,,train,face_signing,0.9990835
loan_3147,face_signing,D:\GitHub\jinchuang\data\loan_3147\face_signing.jpg,loan_3147\face_signing.jpg,131726,1024,1024,ok,,train,face_signing,0.9985916
loan_3148,face_signing,D:\GitHub\jinchuang\data\loan_3148\face_signing.jpg,loan_3148\face_signing.jpg,112971,1024,1024,ok,,val,face_signing,0.99914515
loan_3149,face_signing,D:\GitHub\jinchuang\data\loan_3149\face_signing.jpg,loan_3149\face_signing.jpg,151848,1024,1024,ok,,train,face_signing,0.99785066
loan_3150,face_signing,D:\GitHub\jinchuang\data\loan_3150\face_signing.jpg,loan_3150\face_signing.jpg,155341,1024,1024,ok,,train,face_signing,0.9984535
loan_3151,face_signing,D:\GitHub\jinchuang\data\loan_3151\face_signing.jpg,loan_3151\face_signing.jpg,146818,1024,1024,ok,,train,face_signing,0.9991227
loan_3152,face_signing,D:\GitHub\jinchuang\data\loan_3152\face_signing.jpg,loan_3152\face_signing.jpg,146919,1024,1024,ok,,train,face_signing,0.99562716
loan_3153,face_signing,D:\GitHub\jinchuang\data\loan_3153\face_signing.jpg,loan_3153\face_signing.jpg,111198,1024,1024,ok,,test,face_signing,0.9982638
loan_3154,face_signing,D:\GitHub\jinchuang\data\loan_3154\face_signing.jpg,loan_3154\face_signing.jpg,151942,1024,1024,ok,,val,face_signing,0.9977118
loan_3155,face_signing,D:\GitHub\jinchuang\data\loan_3155\face_signing.jpg,loan_3155\face_signing.jpg,129339,1024,1024,ok,,val,face_signing,0.9982609
loan_3156,face_signing,D:\GitHub\jinchuang\data\loan_3156\face_signing.jpg,loan_3156\face_signing.jpg,153253,1024,1024,ok,,train,face_signing,0.9979638
loan_3157,face_signing,D:\GitHub\jinchuang\data\loan_3157\face_signing.jpg,loan_3157\face_signing.jpg,133119,1024,1024,ok,,train,face_signing,0.9981184
loan_3158,face_signing,D:\GitHub\jinchuang\data\loan_3158\face_signing.jpg,loan_3158\face_signing.jpg,151632,1024,1024,ok,,train,face_signing,0.9990933
loan_3159,face_signing,D:\GitHub\jinchuang\data\loan_3159\face_signing.jpg,loan_3159\face_signing.jpg,142114,1024,1024,ok,,test,face_signing,0.9985782
loan_3160,face_signing,D:\GitHub\jinchuang\data\loan_3160\face_signing.jpg,loan_3160\face_signing.jpg,128882,1024,1024,ok,,train,face_signing,0.9988482
loan_3161,face_signing,D:\GitHub\jinchuang\data\loan_3161\face_signing.jpg,loan_3161\face_signing.jpg,150671,1024,1024,ok,,train,face_signing,0.99500823
loan_3162,face_signing,D:\GitHub\jinchuang\data\loan_3162\face_signing.jpg,loan_3162\face_signing.jpg,165210,1024,1024,ok,,train,face_signing,0.9980301
loan_3163,face_signing,D:\GitHub\jinchuang\data\loan_3163\face_signing.jpg,loan_3163\face_signing.jpg,151786,1024,1024,ok,,train,face_signing,0.9989513
loan_3164,face_signing,D:\GitHub\jinchuang\data\loan_3164\face_signing.jpg,loan_3164\face_signing.jpg,128508,1024,1024,ok,,train,face_signing,0.9984748
loan_3165,face_signing,D:\GitHub\jinchuang\data\loan_3165\face_signing.jpg,loan_3165\face_signing.jpg,153636,1024,1024,ok,,val,face_signing,0.9988971
loan_3166,face_signing,D:\GitHub\jinchuang\data\loan_3166\face_signing.jpg,loan_3166\face_signing.jpg,129317,1024,1024,ok,,train,face_signing,0.99751675
loan_3167,face_signing,D:\GitHub\jinchuang\data\loan_3167\face_signing.jpg,loan_3167\face_signing.jpg,125458,1024,1024,ok,,train,face_signing,0.99894387
loan_3168,face_signing,D:\GitHub\jinchuang\data\loan_3168\face_signing.jpg,loan_3168\face_signing.jpg,141459,1024,1024,ok,,test,face_signing,0.99690384
loan_3169,face_signing,D:\GitHub\jinchuang\data\loan_3169\face_signing.jpg,loan_3169\face_signing.jpg,118734,1024,1024,ok,,train,face_signing,0.99921584
loan_3170,face_signing,D:\GitHub\jinchuang\data\loan_3170\face_signing.jpg,loan_3170\face_signing.jpg,131098,1024,1024,ok,,train,face_signing,0.99821126
loan_3171,face_signing,D:\GitHub\jinchuang\data\loan_3171\face_signing.jpg,loan_3171\face_signing.jpg,153900,1024,1024,ok,,train,face_signing,0.9973264
loan_3172,face_signing,D:\GitHub\jinchuang\data\loan_3172\face_signing.jpg,loan_3172\face_signing.jpg,134998,1024,1024,ok,,train,face_signing,0.99851817
loan_3173,face_signing,D:\GitHub\jinchuang\data\loan_3173\face_signing.jpg,loan_3173\face_signing.jpg,149319,1024,1024,ok,,val,face_signing,0.9986784
loan_3174,face_signing,D:\GitHub\jinchuang\data\loan_3174\face_signing.jpg,loan_3174\face_signing.jpg,168247,1024,1024,ok,,train,face_signing,0.9985037
loan_3175,face_signing,D:\GitHub\jinchuang\data\loan_3175\face_signing.jpg,loan_3175\face_signing.jpg,139104,1024,1024,ok,,train,face_signing,0.99323636
loan_3176,face_signing,D:\GitHub\jinchuang\data\loan_3176\face_signing.jpg,loan_3176\face_signing.jpg,158621,1024,1024,ok,,train,face_signing,0.99869627
loan_3177,face_signing,D:\GitHub\jinchuang\data\loan_3177\face_signing.jpg,loan_3177\face_signing.jpg,160756,1024,1024,ok,,train,face_signing,0.99512804
loan_3178,face_signing,D:\GitHub\jinchuang\data\loan_3178\face_signing.jpg,loan_3178\face_signing.jpg,122150,1024,1024,ok,,train,face_signing,0.9987344
loan_3179,face_signing,D:\GitHub\jinchuang\data\loan_3179\face_signing.jpg,loan_3179\face_signing.jpg,148330,1024,1024,ok,,train,face_signing,0.99831116
loan_3180,face_signing,D:\GitHub\jinchuang\data\loan_3180\face_signing.jpg,loan_3180\face_signing.jpg,131641,1024,1024,ok,,train,face_signing,0.9978416
loan_3181,face_signing,D:\GitHub\jinchuang\data\loan_3181\face_signing.jpg,loan_3181\face_signing.jpg,129719,1024,1024,ok,,train,face_signing,0.9977192
loan_3182,face_signing,D:\GitHub\jinchuang\data\loan_3182\face_signing.jpg,loan_3182\face_signing.jpg,121270,1024,1024,ok,,train,face_signing,0.9978004
loan_3183,face_signing,D:\GitHub\jinchuang\data\loan_3183\face_signing.jpg,loan_3183\face_signing.jpg,117481,1024,1024,ok,,train,face_signing,0.9955701
loan_3184,face_signing,D:\GitHub\jinchuang\data\loan_3184\face_signing.jpg,loan_3184\face_signing.jpg,139264,1024,1024,ok,,train,face_signing,0.99696606
loan_3185,face_signing,D:\GitHub\jinchuang\data\loan_3185\face_signing.jpg,loan_3185\face_signing.jpg,137966,1024,1024,ok,,train,face_signing,0.9985012
loan_3186,face_signing,D:\GitHub\jinchuang\data\loan_3186\face_signing.jpg,loan_3186\face_signing.jpg,131520,1024,1024,ok,,val,face_signing,0.997405
loan_3187,face_signing,D:\GitHub\jinchuang\data\loan_3187\face_signing.jpg,loan_3187\face_signing.jpg,133130,1024,1024,ok,,train,face_signing,0.99738914
loan_3188,face_signing,D:\GitHub\jinchuang\data\loan_3188\face_signing.jpg,loan_3188\face_signing.jpg,152076,1024,1024,ok,,train,face_signing,0.99803764
loan_3189,face_signing,D:\GitHub\jinchuang\data\loan_3189\face_signing.jpg,loan_3189\face_signing.jpg,120068,1024,1024,ok,,val,face_signing,0.9994517
loan_3190,face_signing,D:\GitHub\jinchuang\data\loan_3190\face_signing.jpg,loan_3190\face_signing.jpg,142616,1024,1024,ok,,test,face_signing,0.9979361
loan_3191,face_signing,D:\GitHub\jinchuang\data\loan_3191\face_signing.jpg,loan_3191\face_signing.jpg,125885,1024,1024,ok,,train,face_signing,0.9984151
loan_3192,face_signing,D:\GitHub\jinchuang\data\loan_3192\face_signing.jpg,loan_3192\face_signing.jpg,166456,1024,1024,ok,,train,face_signing,0.99769586
loan_3193,face_signing,D:\GitHub\jinchuang\data\loan_3193\face_signing.jpg,loan_3193\face_signing.jpg,119551,1024,1024,ok,,train,face_signing,0.9979249
loan_3194,face_signing,D:\GitHub\jinchuang\data\loan_3194\face_signing.jpg,loan_3194\face_signing.jpg,112973,1024,1024,ok,,train,face_signing,0.99808747
