query_loan_id,match_loan_id,stage1_similarity_probability,stage1_predicted_similar,stage2_predicted_type,stage2_table_type,name_match,id_match,id_conflict,same_iddd_pair,renewal_base_pair,query_edit_type,match_edit_type,query_base_from,match_base_from,query_customer_id_hash,match_customer_id_hash,query_path,match_path
loan_3880,loan_0599,0.5577728232651015,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,d310ee47f3296391808b4ac40eb2b5d03e5e1bf5a8ff453966f4dc361f516ce0,ef7e85bc764b457cc6404733a41da6ce15bcd47b56e556545d93dabb039166e1,D:\GitHub\jinchuang\data\loan_3880\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0599\face_signing.jpg
loan_3881,loan_0605,0.7380066099736324,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,b5017e70d1afb6af3be40505122180d2a810df6caa7452ee5ccc54875cf5b3e0,07e63ee166a26ae1d072f604e0edc99dcd0dd6c5089116739c8702e4bb84a81d,D:\GitHub\jinchuang\data\loan_3881\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0605\face_signing.jpg
loan_3882,loan_0610,0.7924002854154425,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,b7ac7eed4aa3cfd36a8c647d831aba19e2283a9515de41ee29f803ca50dc40c1,ebf9245cacdf615880c66090a4f4b347fac22be0447a07a09b0eb34082fc67db,D:\GitHub\jinchuang\data\loan_3882\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0610\face_signing.jpg
loan_3882,loan_1449,0.5505159471443087,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,b7ac7eed4aa3cfd36a8c647d831aba19e2283a9515de41ee29f803ca50dc40c1,27baf677a2bd6c2f9202494662c018b9c63215a69d421645f570063c2761c0b9,D:\GitHub\jinchuang\data\loan_3882\face_signing.jpg,D:\GitHub\jinchuang\data\loan_1449\face_signing.jpg
loan_3882,loan_1337,0.7172941870329307,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,b7ac7eed4aa3cfd36a8c647d831aba19e2283a9515de41ee29f803ca50dc40c1,a365d3be1aa60ed341aaf4d36ca69bf0fc2ced9034424f1d51416e5655946a77,D:\GitHub\jinchuang\data\loan_3882\face_signing.jpg,D:\GitHub\jinchuang\data\loan_1337\face_signing.jpg
loan_3883,loan_0612,0.5047241213243531,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,8ebff1acaf113f03809c3d2dd41661a719e60082b7aa8c4a99706abb5427647c,380e902d32e949cc713a1fe8e460e211063560ee5ae68ed7f9b5a0240caa2090,D:\GitHub\jinchuang\data\loan_3883\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0612\face_signing.jpg
loan_3884,loan_0613,0.43484697755878454,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,3b3497fa2a1c696aa32c4137fb4752d45e6672be63ef43de37109a5f6f8579a4,38773643b4940602ea6324dc5a374175cef1909d207e9188b4a024eee4468c68,D:\GitHub\jinchuang\data\loan_3884\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0613\face_signing.jpg
loan_3885,loan_0615,0.8145889288627876,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,92d91305d8704ebf3d7c31d89a168dce6f711569013bccb67bd49a9f93a0804b,7c63688da201e48cb5bc587ea0acab770d13134174fe934eeacbfba0fa1b28fb,D:\GitHub\jinchuang\data\loan_3885\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0615\face_signing.jpg
loan_3885,loan_0654,0.45935999234850444,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,92d91305d8704ebf3d7c31d89a168dce6f711569013bccb67bd49a9f93a0804b,e1b647733c313405f02381762695816f3d94d12b659cb9da4fc9400a80ba4c68,D:\GitHub\jinchuang\data\loan_3885\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0654\face_signing.jpg
loan_3886,loan_1155,0.5479927450212009,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,c3048f9dcffae76ba23f884a08cf512c0ab7f9828c518eb1b4bdb0a04a739058,3b683ca1108353cb1fc4ab44e9dc1e39d930ae81b8aeab04ab4b6b266317f500,D:\GitHub\jinchuang\data\loan_3886\face_signing.jpg,D:\GitHub\jinchuang\data\loan_1155\face_signing.jpg
loan_3886,loan_0670,0.6022091080313184,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,c3048f9dcffae76ba23f884a08cf512c0ab7f9828c518eb1b4bdb0a04a739058,423a0b5bb1cc4446bc74368b5227055c1f742a45efd9ed733e53bbe1f6918dcb,D:\GitHub\jinchuang\data\loan_3886\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0670\face_signing.jpg
loan_3886,loan_0616,0.6529292227822566,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,c3048f9dcffae76ba23f884a08cf512c0ab7f9828c518eb1b4bdb0a04a739058,0946aef70bd55e914f03942d85dc3c5134086bc88bfa0f73a15e01259888222c,D:\GitHub\jinchuang\data\loan_3886\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0616\face_signing.jpg
loan_3887,loan_0619,0.9673833609063301,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,2ec6dd026aff1dbcf6339bbc8a618b434a273be10747cb986a93fa5a02c2ad6c,95a169d5d076f393a7955d4049127c825e2341739fe0e3fc7835564cf2855aba,D:\GitHub\jinchuang\data\loan_3887\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0619\face_signing.jpg
loan_3887,loan_0639,0.5558557840782498,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,2ec6dd026aff1dbcf6339bbc8a618b434a273be10747cb986a93fa5a02c2ad6c,a27c137f3d4c3d90695798ed823af31e91b0596b6d063c12cbb605f7c70e7582,D:\GitHub\jinchuang\data\loan_3887\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0639\face_signing.jpg
loan_3888,loan_0621,0.7861429089299572,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,fb86fa77b3abdc71febac4bb0016af07abd493b43526af7ec49c2cd7288899b0,ff1c89ab0d8341f83d9931c8e47e5ab6e5b3224719c481303657e79617b5ace3,D:\GitHub\jinchuang\data\loan_3888\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0621\face_signing.jpg
loan_3888,loan_0668,0.6130512909861939,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,fb86fa77b3abdc71febac4bb0016af07abd493b43526af7ec49c2cd7288899b0,27db29d8ae6d4b592873860f819b622f1f8be1ff708803d2b8a03d055025953a,D:\GitHub\jinchuang\data\loan_3888\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0668\face_signing.jpg
loan_3889,loan_0624,0.9597647015405903,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,ccadb8302efb9d6269242df49b7551ad9d06efa36d0fa19f6f991ac0fd71cda3,a0ae29b55231503c2628c0921c571b91e5444d7432d69bec7f4b159d19f424e9,D:\GitHub\jinchuang\data\loan_3889\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0624\face_signing.jpg
loan_3889,loan_0665,0.6365971228691412,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,ccadb8302efb9d6269242df49b7551ad9d06efa36d0fa19f6f991ac0fd71cda3,2b7e9f578c1d6d2949375819dc78166c53f8e7658668cfad863ae0432a66a85a,D:\GitHub\jinchuang\data\loan_3889\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0665\face_signing.jpg
loan_3890,loan_0625,0.6999967088343774,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,a2bf3c70ca4f2689665666e6a303683b827be25ba7c4cfd502228c0f0a844014,755c6b930ec243e751ba8ec18b0aa50e583a029c8f273ddb3ebdb675fa572f28,D:\GitHub\jinchuang\data\loan_3890\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0625\face_signing.jpg
loan_3890,loan_1129,0.8387138047637988,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,a2bf3c70ca4f2689665666e6a303683b827be25ba7c4cfd502228c0f0a844014,aacd78a908ef29778dd1bb9290abe00e9689dbbe54a61bdfca2c93a6c3c3487b,D:\GitHub\jinchuang\data\loan_3890\face_signing.jpg,D:\GitHub\jinchuang\data\loan_1129\face_signing.jpg
loan_3891,loan_0643,0.7402447210345297,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,0e2d6ae7b34f7de154bbde51f22a5c07bbd6dfd1334e99fc7c625d44ce9b7cb7,131a39885374bd6966b423eed2d1a8fdbd2bb72ec1268e3edf2aaf8fffdfa32f,D:\GitHub\jinchuang\data\loan_3891\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0643\face_signing.jpg
loan_3891,loan_0627,0.8432751006359147,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,0e2d6ae7b34f7de154bbde51f22a5c07bbd6dfd1334e99fc7c625d44ce9b7cb7,4f4edd53ec638830b1b4517756ddac09bb19dfdf54301c52e14e6c13ed26945a,D:\GitHub\jinchuang\data\loan_3891\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0627\face_signing.jpg
loan_3892,loan_0900,0.46791673312979165,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,03e982360c8ddeea2be30c1b30db35c21678e366303e907993427ef5d42fdafc,94acf74596981084edf9a478adbf09fd4173fbe6bfd5a1884a649906a59ed111,D:\GitHub\jinchuang\data\loan_3892\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0900\face_signing.jpg
loan_3892,loan_0630,0.9687262519166181,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,03e982360c8ddeea2be30c1b30db35c21678e366303e907993427ef5d42fdafc,e29db01bf46990e650bb175022d879c51bf407c19ddfd637ec6a7eb548e43f7b,D:\GitHub\jinchuang\data\loan_3892\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0630\face_signing.jpg
loan_3893,loan_0632,0.7224203435452723,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,e459434fb1c2f98ec04c029f92fe934fca1fc247b89e00be02b4b25dabe7c2fa,2f242795038cc2c26682512adefd32332c625427c3f095ce90dd9d5a5dab4755,D:\GitHub\jinchuang\data\loan_3893\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0632\face_signing.jpg
loan_3894,loan_1445,0.417120172148326,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,50047a3742bb4b2c9db4489ecb1d8d06fe5024485da47af6ebf940cb173126c0,f644ae3ffaa8275ebe94bf5fb5f6323cac113a1e383fc32ff80dff31764cd9ab,D:\GitHub\jinchuang\data\loan_3894\face_signing.jpg,D:\GitHub\jinchuang\data\loan_1445\face_signing.jpg
loan_3894,loan_0636,0.7321646951535519,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,50047a3742bb4b2c9db4489ecb1d8d06fe5024485da47af6ebf940cb173126c0,ab55203fa1a5be3b9146124b88f1283b03f19548ac1abfaaa50ee899905718bf,D:\GitHub\jinchuang\data\loan_3894\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0636\face_signing.jpg
loan_3895,loan_0637,0.773077041577773,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,4dc77d8e291c9f61b9c15c3cc947832e0d11e11710a2d1922f4b9f209d419f23,86f639f33e081a6752b307d75d6fda6471a72440285362c18f3b2d6ed4807f14,D:\GitHub\jinchuang\data\loan_3895\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0637\face_signing.jpg
loan_3896,loan_0640,0.6571881436278086,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,b3900a0b9c335566e4857c6c2b9e6d16dcbe96cc07ec46585c3e0bcec9ec0dc4,b4b40b5914a4223c12b635bba7184f524627d73b7b0a5f60eea54f69322c17c4,D:\GitHub\jinchuang\data\loan_3896\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0640\face_signing.jpg
loan_3897,loan_0641,0.7591093681257381,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,44c81683cff5410693065c000e9cdc7e27b66984b9c5ecd18caac81b4c990297,ec7711df1da510aa7cf689bb0ad2f2ce75b38a6b827b48322ce03867438efb51,D:\GitHub\jinchuang\data\loan_3897\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0641\face_signing.jpg
loan_3898,loan_0644,0.6801476080687375,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,da30fbc877d9afd85d21ef603754f8a9f52369b1f31826b1057b727059ba59dc,dd20e553447c6ac7cbce77332f43a99ec5aa0ef523b177b15a352f4b3fb87ce6,D:\GitHub\jinchuang\data\loan_3898\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0644\face_signing.jpg
loan_3898,loan_1591,0.5116441450391752,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,da30fbc877d9afd85d21ef603754f8a9f52369b1f31826b1057b727059ba59dc,ba41ae2fa5a6040e9ca620e6d506f0d3ce0348fc751128565f906bbfe74b728f,D:\GitHub\jinchuang\data\loan_3898\face_signing.jpg,D:\GitHub\jinchuang\data\loan_1591\face_signing.jpg
loan_3899,loan_0647,0.8405883888712475,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,fccad6d112241ec77d79a927c916092d709492437e37d509ee7b36538b44bc9d,35551caf9bb94c4fb5d65737cfde1a99449c47798948877e7a9600a90942853e,D:\GitHub\jinchuang\data\loan_3899\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0647\face_signing.jpg
loan_3899,loan_1081,0.5860932659338373,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,fccad6d112241ec77d79a927c916092d709492437e37d509ee7b36538b44bc9d,fb0c3f1a2fbed5e842b1ba79f889094f52e2a3b6c271ae34d03462396b3b6132,D:\GitHub\jinchuang\data\loan_3899\face_signing.jpg,D:\GitHub\jinchuang\data\loan_1081\face_signing.jpg
loan_3900,loan_0649,0.9151228541445883,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,d7418dae6bb9320570fc28ad266aebef9a842eb59fcc35a28be6ced8d00b9963,624e692958a7107d1338efcad01b017e9187ea51849cbe21bd1421c35247f44e,D:\GitHub\jinchuang\data\loan_3900\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0649\face_signing.jpg
loan_3900,loan_1232,0.5365232819231782,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,d7418dae6bb9320570fc28ad266aebef9a842eb59fcc35a28be6ced8d00b9963,f61292461c62b44b474af682bf6406f474feb8c8acb8baade16391b413c568ca,D:\GitHub\jinchuang\data\loan_3900\face_signing.jpg,D:\GitHub\jinchuang\data\loan_1232\face_signing.jpg
loan_3901,loan_0650,0.922256710073018,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,be3504f98f41c8de3936a08daa03f4c67d255aff0eb10ebdfa303999e73bb123,27183c00c6a5b0d250466a1f140e7bd565447e50d59aefc2b9efe9410a37deba,D:\GitHub\jinchuang\data\loan_3901\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0650\face_signing.jpg
loan_3901,loan_1479,0.7751262239443736,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,be3504f98f41c8de3936a08daa03f4c67d255aff0eb10ebdfa303999e73bb123,890bc2049b08ebe751273e90eb4161ecfcc4e97ae0a29ab66c90cc52d7b4b7b5,D:\GitHub\jinchuang\data\loan_3901\face_signing.jpg,D:\GitHub\jinchuang\data\loan_1479\face_signing.jpg
loan_3902,loan_0656,0.9369722405424395,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,d41e5c47c09d49c52de010eeb264511576c69a3dc8431fff8cbd23231b1a71ab,c33191cbf9a86ee22756cae7536d1d4e8f7d3327a7cae273e0a039b0166a887f,D:\GitHub\jinchuang\data\loan_3902\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0656\face_signing.jpg
loan_3902,loan_1553,0.7171811253044671,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,d41e5c47c09d49c52de010eeb264511576c69a3dc8431fff8cbd23231b1a71ab,866c91d8a76e4ce18410996fa2b14bcc6fb744dfcd93c602b0dcdc9f7a96b255,D:\GitHub\jinchuang\data\loan_3902\face_signing.jpg,D:\GitHub\jinchuang\data\loan_1553\face_signing.jpg
loan_3903,loan_1842,0.6862351654258876,True,cross_customer_fraud,not_labeled_similar,False,False,True,False,False,,,,,a994925f195bcde717f7d375a43e12d35816f596907c35a28dd38bf12e6b2fb7,ed68924f558edb2825970fcc490ac112569344e972a83d18e65a28d7a2cb06bb,D:\GitHub\jinchuang\data\loan_3903\face_signing.jpg,D:\GitHub\jinchuang\data\loan_1842\face_signing.jpg
loan_3903,loan_0659,0.608062080655852,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,a994925f195bcde717f7d375a43e12d35816f596907c35a28dd38bf12e6b2fb7,084b0bf7609f81c3fb3cbee25896f3901b26b31ebe0441978e82b15ec66afb80,D:\GitHub\jinchuang\data\loan_3903\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0659\face_signing.jpg
loan_3903,loan_0679,0.6305960103887742,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,a994925f195bcde717f7d375a43e12d35816f596907c35a28dd38bf12e6b2fb7,340ea4ded36aebc718b1459ccd8bbada75e7fa729c3bce8488d0616a1b279e10,D:\GitHub\jinchuang\data\loan_3903\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0679\face_signing.jpg
loan_3904,loan_1642,0.5576995888166392,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,ab7567b6be071a52976a885551369490c974984277118cb5183c1f982cd46022,2d0c0d0c126365d14cdaa8a8c9512191b5dc063644cd17ddf3b3d2ecf7234511,D:\GitHub\jinchuang\data\loan_3904\face_signing.jpg,D:\GitHub\jinchuang\data\loan_1642\face_signing.jpg
loan_3904,loan_0661,0.7525048813482185,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,ab7567b6be071a52976a885551369490c974984277118cb5183c1f982cd46022,a7032942bafb3e0c1f0271736535110e969283da2bf8d26251032bbad9d04478,D:\GitHub\jinchuang\data\loan_3904\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0661\face_signing.jpg
loan_3905,loan_0664,0.6873143278053683,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,6cc58dcc2cb2cb0ae692d78524f34616713475bb9355b5076ec5f4cf27bbc856,38338b3dc410cfdf699bb72455c9a46245ac4d30d1231b6ca77429584b93bf8a,D:\GitHub\jinchuang\data\loan_3905\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0664\face_signing.jpg
loan_3906,loan_0667,0.7657898585162223,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,687aa8b972fcd2a715215fd341d3f28e3f5cd4c4f076654626ffcd0e11679d41,3991a97de9a5f3556b4ece1ead48a443064598948e78b2cc5aa39f94525861a6,D:\GitHub\jinchuang\data\loan_3906\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0667\face_signing.jpg
loan_3906,loan_1648,0.5753179851162894,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,687aa8b972fcd2a715215fd341d3f28e3f5cd4c4f076654626ffcd0e11679d41,d67c20f4e495e0b2c6e21ea421663741c0adf6f05becab1997231a8c437f758f,D:\GitHub\jinchuang\data\loan_3906\face_signing.jpg,D:\GitHub\jinchuang\data\loan_1648\face_signing.jpg
loan_3907,loan_0672,0.5815613521049119,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,00d1150968d5f096f4f59d887a104a92fd1ea01a85ef1e0b43a4edf149d44329,650267e71dba2f8eb6501f5c02f7af65f04f33f39be1ec8e82b5144104a47e2f,D:\GitHub\jinchuang\data\loan_3907\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0672\face_signing.jpg
loan_3907,loan_0687,0.47585993201889565,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,00d1150968d5f096f4f59d887a104a92fd1ea01a85ef1e0b43a4edf149d44329,e68e624c6d6c756ab138d9fe1703196147c5c9558c2ddc0d1dc7a75995593382,D:\GitHub\jinchuang\data\loan_3907\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0687\face_signing.jpg
loan_3908,loan_1562,0.6241977706455917,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,6f704f871775d4699f320878b5814381cbfd3dcd2a7b16ebe95cfd3f5ec255bb,7b443674b8817f68d46c53050de081115c034865cd71e1ddbcce51df6ce7ec9d,D:\GitHub\jinchuang\data\loan_3908\face_signing.jpg,D:\GitHub\jinchuang\data\loan_1562\face_signing.jpg
loan_3908,loan_0674,0.8720816341045209,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,6f704f871775d4699f320878b5814381cbfd3dcd2a7b16ebe95cfd3f5ec255bb,dc5c6c5fb2e8f9adf94c23d31fd96e448667e4a212794892c44639f63d6a0dda,D:\GitHub\jinchuang\data\loan_3908\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0674\face_signing.jpg
loan_3908,loan_1403,0.6482626806731208,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,6f704f871775d4699f320878b5814381cbfd3dcd2a7b16ebe95cfd3f5ec255bb,392f0d17601604cceab06423b3f399ba501296411752613f395d6d626cf762c1,D:\GitHub\jinchuang\data\loan_3908\face_signing.jpg,D:\GitHub\jinchuang\data\loan_1403\face_signing.jpg
loan_3909,loan_0885,0.5300846732851473,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,2e4d595fb938d91317a2f8cf3b3cfda468dfeadd5dfeb14d662615e1fdb8cf83,c26e9a1b1bc8466f5bc36de115c486cd3f16f98135d0268f32f88f18b8d9dd52,D:\GitHub\jinchuang\data\loan_3909\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0885\face_signing.jpg
loan_3909,loan_0675,0.709892185896368,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,2e4d595fb938d91317a2f8cf3b3cfda468dfeadd5dfeb14d662615e1fdb8cf83,8e8bd9e16909739e3f02e1edee3184b6790763e13b13fb99b2cea9f759e043ce,D:\GitHub\jinchuang\data\loan_3909\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0675\face_signing.jpg
loan_3910,loan_0676,0.5793108111967914,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,1ea6f5bdc45cb3af5bbb7cc0d385c15369e7691d6fd92cc4e094d5aa1a3ac427,fe19dc83b1b67c7613bafb68b8e321d9131912c6a31a3ff3f81744278613896a,D:\GitHub\jinchuang\data\loan_3910\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0676\face_signing.jpg
loan_3911,loan_0680,0.46077403545944756,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,123b06ee38bcf369a5cef138d2030dbf7feeaaa02fbf4d2552b048a6ee155eb7,3a647ead268954678a91efe3f5cebd930c08056779840c5af18b373c9c5f5c1d,D:\GitHub\jinchuang\data\loan_3911\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0680\face_signing.jpg
loan_3912,loan_1260,0.49051127886414836,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,5c28969ab5764652d5b33679acde601f2caa2bfe8801a55aaade24095333fa8a,b8b0542a9c935b9e7fd1207d4e3128ae462b47f60d31208adfc94ac4e493e78b,D:\GitHub\jinchuang\data\loan_3912\face_signing.jpg,D:\GitHub\jinchuang\data\loan_1260\face_signing.jpg
loan_3912,loan_0681,0.7274841994168535,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,5c28969ab5764652d5b33679acde601f2caa2bfe8801a55aaade24095333fa8a,ad5537b09c539a4b34b21b9603e6cf8a8d76b3cea3b7fd71d81621eb65880fe7,D:\GitHub\jinchuang\data\loan_3912\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0681\face_signing.jpg
loan_3913,loan_0684,0.8073590431336501,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,fb0ecd5236b5519cac68d94e6bc07c1230f65d5782e14ab409b84339aa81e12a,23e295f153173569b626f861e4bd38a7795d9acfb867ba89a8acdb48bac10716,D:\GitHub\jinchuang\data\loan_3913\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0684\face_signing.jpg
loan_3913,loan_1912,0.5592046992611599,True,cross_customer_fraud,not_labeled_similar,False,False,True,False,False,,,,,fb0ecd5236b5519cac68d94e6bc07c1230f65d5782e14ab409b84339aa81e12a,0563f77c7dc17fb3933878f93627b3de88157063ced31372a289d306abc20ed1,D:\GitHub\jinchuang\data\loan_3913\face_signing.jpg,D:\GitHub\jinchuang\data\loan_1912\face_signing.jpg
loan_3914,loan_0686,0.7953991856404786,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,d3a690b8a2d56320a0eee1f341783899b49910e6e430cc9f467dc608341126f2,d1af3b466c430302e3e365c7c2381a407215d5ab215727393365e7ecbd2fb7fd,D:\GitHub\jinchuang\data\loan_3914\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0686\face_signing.jpg
loan_3915,loan_1512,0.5018687829173631,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,f905846db1fc2cb1d1105784a6e99995e61ae4af8ab2a4d1131dd82170877489,958715e2d75e810041a45da06ad855be618815af8ef456e69c38ba96b92d434c,D:\GitHub\jinchuang\data\loan_3915\face_signing.jpg,D:\GitHub\jinchuang\data\loan_1512\face_signing.jpg
loan_3915,loan_0689,0.9819296904605154,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,f905846db1fc2cb1d1105784a6e99995e61ae4af8ab2a4d1131dd82170877489,5c55608c12b761814e333c7cf962563fc2332b394f6e21d78aac7e8c5525528c,D:\GitHub\jinchuang\data\loan_3915\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0689\face_signing.jpg
loan_3916,loan_1440,0.4943817535904231,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,edfddfd9ec33322d35d8d29ae13f66ad3c3ccb66b46c5e2b3186fa2d3bc14a76,8720f4a52d733e5f7e90ade373dc367fbcd4819629173a67c8c6462a3aa7b353,D:\GitHub\jinchuang\data\loan_3916\face_signing.jpg,D:\GitHub\jinchuang\data\loan_1440\face_signing.jpg
loan_3916,loan_1037,0.5717594344931117,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,edfddfd9ec33322d35d8d29ae13f66ad3c3ccb66b46c5e2b3186fa2d3bc14a76,dc434eedfc50f315e4b374f62ddb70a14307690e678d59269ce1caf72f9f8977,D:\GitHub\jinchuang\data\loan_3916\face_signing.jpg,D:\GitHub\jinchuang\data\loan_1037\face_signing.jpg
loan_3917,loan_1030,0.4577752310321213,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,65abe0719def155458988da12723a57369d9f6cdaf2c678a2002eff93dfcd01d,73bfe8696ade47778d0b469c9dcde6ac98b372c08d8d85d58562785ad80ceac7,D:\GitHub\jinchuang\data\loan_3917\face_signing.jpg,D:\GitHub\jinchuang\data\loan_1030\face_signing.jpg
